id,filename,tempo,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,mfcc_14,mfcc_15,mfcc_16,mfcc_17,mfcc_18,mfcc_19,mfcc_20,mfcc_21,mfcc_22,mfcc_23,mfcc_24,mfcc_25,mfcc_26,chroma_1,chroma_2,chroma_3,chroma_4,chroma_5,chroma_6,chroma_7,chroma_8,chroma_9,chroma_10,chroma_11,chroma_12,centroid_1,bandwidth_1,rolloff_1,zcr_1
1490,1490_Rhythm Home.mp3,[103.359375],-118.32551,61.054718,11.238125,15.603191,7.4076576,9.214881,5.4771748,9.481147,0.6231859,13.591102,0.2986839,4.383383,-1.5489644,0.044418864,0.007388204,-0.0006388848,-0.00023085832,-0.00014498671,-0.0001942748,0.0010216619,0.0021423094,-0.0006571936,0.0003447966,0.0005106728,-0.00056299596,0.000768192,0.30348846,0.533875,0.22207856,0.27967548,0.23620701,0.22580059,0.343779,0.2783233,0.49384502,0.33847907,0.32897863,0.4112944,2827.806105344674,2860.658846920995,6325.593045858029,0.10400734528282606
0057,0057_Awaiting.mp3,[143.5546875],-191.36131,88.35432,43.553955,15.825712,21.517178,0.8070967,7.474995,-7.1377344,0.54317,5.3965907,-7.3435707,-0.5349841,-4.866044,0.023347808,-0.023969917,-0.008011037,-0.00024630406,0.0018858793,-0.003320381,0.00032260717,0.004170544,0.00033805644,0.00021745056,0.001980955,0.0011151594,-0.0020332877,0.069207065,0.14169075,0.43929344,0.086583115,0.21401489,0.08616414,0.24081862,0.34871638,0.11068879,0.31245568,0.09190424,0.25652492,2310.913148769976,2714.0467575035013,5418.767043779481,0.06890668675751223
0084,0084_Baila.mp3,[103.359375],-116.7692,68.19941,15.180931,20.142822,4.413557,1.4640707,2.3248806,0.33120832,-4.8416743,8.737029,-7.0296645,2.982939,-4.5162325,0.21011162,0.046694864,0.007545337,0.010753003,-0.00094394403,0.0029515985,-0.003144958,-0.0027982509,-0.006083183,-0.003572251,-0.00098476,0.003749145,0.0041751675,0.18125021,0.21915534,0.42869,0.20123896,0.42474324,0.12951274,0.19989005,0.23013295,0.1600573,0.40332615,0.15435293,0.31899884,2892.6330959564975,2839.7118618345244,6264.194774103512,0.12097703352846327
0742,0742_Faraway.mp3,[75.99954044],-246.73811,124.97159,48.76235,18.931005,16.46867,4.209309,9.330401,-7.739978,-2.4741342,3.9968112,-7.1808124,-1.4403709,-7.984401,0.042970244,0.0013044197,-0.0023913882,0.0012076573,0.0014338795,0.0026319597,0.0037463235,0.0015029653,-0.0016448719,0.001005196,0.0034458914,-0.0008831562,-0.0009491872,0.045955565,0.1252367,0.046925277,0.26262483,0.32382438,0.069693096,0.34940273,0.05632217,0.1964006,0.05335217,0.1655095,0.41903394,1415.0350106921694,2092.3217619482643,3075.4406685498716,0.045096371209243896
1756,1756_Static Loop(1).mp3,[151.99908088],-214.41869,62.88125,14.800651,26.52539,14.572124,5.7747345,7.534802,-3.012708,6.3751626,5.227281,-4.4973645,0.86964726,-3.0841157,0.049036983,-0.008404717,-0.0018552466,0.0038919488,-0.0009267865,0.0017637707,-0.0014576415,0.005209372,0.0011378243,0.00033408075,0.0004806544,0.0015108231,0.0019176052,0.4219444,0.2642825,0.13818355,0.12114732,0.1665647,0.46996245,0.16357602,0.17532875,0.1556829,0.13473935,0.26718324,0.17095603,2412.5845434140483,2534.7289843457393,5333.3825370127,0.08087430025741223
1564,1564_Sacred Vibes.mp3,[89.10290948],-182.08464,80.3534,5.8302965,26.685295,17.072495,7.992676,-0.41641635,4.9410396,-1.6974432,3.6659977,-3.6812527,0.21298707,-1.9429921,0.20422219,0.049626015,-0.010880083,0.011027188,-0.006294625,0.0061041825,-0.0075629163,0.0012866545,-0.006094688,-0.0036973213,-0.005712168,-0.00647402,-0.0068454416,0.33908552,0.23049049,0.42093256,0.23571523,0.44032708,0.22917178,0.2036169,0.28764272,0.22958273,0.3628486,0.2844658,0.4909115,2081.900321256914,2374.5650785702455,4521.771877482294,0.07190760621436632
0983,0983_Honeylight.mp3,[112.34714674],-197.84142,95.871704,49.243507,28.82334,23.130617,4.860559,11.299942,-4.864637,5.118101,0.8394752,-5.927178,-1.5028769,-8.6332245,0.017043287,-0.0014227829,-0.0030043775,-0.0009798959,0.003694175,0.002128263,0.0023113824,0.004689196,-0.00087552296,0.0013612484,-0.0003153552,0.0014601253,0.0035365098,0.3722073,0.14632308,0.438785,0.12648164,0.26937318,0.18444487,0.16594319,0.36786425,0.18842542,0.4225368,0.16730596,0.21859398,2065.5504900523824,2603.16503591621,4895.96274315714,0.06279554009719253
2133,2133_Weightless.mp3,[151.99908088],-192.18172,116.3764,34.213223,19.92724,18.826813,3.1093135,6.7519665,-5.539764,6.5174017,6.0031323,-2.1647778,1.5715249,-5.9103084,0.018352512,-0.016418206,-0.005754117,-0.00056427065,-0.0027189532,0.0020449166,0.00012641658,-0.0018230731,-0.0016864003,-0.0003846621,-0.00045522695,-0.0031610113,-0.00070098176,0.07697931,0.15479553,0.40493816,0.11791191,0.35024413,0.10224944,0.22738107,0.19068389,0.12180132,0.44305974,0.09302535,0.23693326,1661.5424710860268,2247.3380995763146,3834.6590841653765,0.05005325044554166
1569,1569_Samba Lies.mp3,[99.38401442],-148.48524,75.256775,29.947643,24.888128,17.274837,4.531067,6.9491053,3.0351996,-3.5946922,5.8281612,-4.079351,1.890678,-5.395191,0.041196015,0.009323058,0.0012746305,0.0032840914,0.0006413593,0.0013333225,0.001492197,0.0002163961,-0.0005714383,0.0016048867,-0.00010736093,-0.0007501329,-0.0020467252,0.22195742,0.45250124,0.2514333,0.21874987,0.3918811,0.27981603,0.53361136,0.32702908,0.38689825,0.40856335,0.26294032,0.47419184,2612.0589039173456,2903.5228407508876,6128.843528929777,0.08736347054560402
1629,1629_Signal.mp3,[143.5546875],-107.38632,68.32571,5.3244185,17.571405,9.491417,8.886525,1.8730102,6.331613,4.1594443,7.97394,2.7061896,7.75784,-0.5286626,0.022825453,-0.009913979,0.0010331472,0.0035510398,-0.00084270875,-0.00038552127,0.0015486891,0.002109889,-0.00048727723,0.0013028033,-0.00015562412,-0.0003976489,-0.0006593736,0.28920525,0.3211788,0.6567992,0.3435501,0.2878562,0.30817807,0.24941844,0.36946175,0.2933631,0.45526364,0.39930487,0.22899799,2820.541281903112,2774.7090564365035,6153.776020900053,0.10605491676342248
1201,1201_Monologue.mp3,[103.359375],-116.027336,73.94703,3.9720328,22.140171,12.334376,8.924702,3.0821116,3.9179547,1.1149235,5.396334,-3.6035316,1.0500772,-7.83208,0.05543725,0.0046629463,0.0005093289,0.0034878256,0.001427708,0.001662803,0.00014505514,0.00028994636,-0.00027981194,0.0003092386,-0.0006611616,-0.00022336307,-0.0007909781,0.18079132,0.3597685,0.1966685,0.30630216,0.4620707,0.29291964,0.5670957,0.25758606,0.29922825,0.28064746,0.22211961,0.39395997,2777.3231710926448,2774.0670790429203,5989.7090884219515,0.11627547829908058
0335,0335_Crimson Waters.mp3,[86.1328125],-199.15346,85.25084,33.129303,28.814686,19.552748,11.834572,7.1635213,3.2016704,-1.4027069,7.9693227,-2.7732894,1.270783,-5.547802,0.14706013,0.042944312,-0.007349274,0.0015838164,-0.00017696361,-0.0016960882,0.0008562786,-0.0058044503,-0.007485245,-0.0017422291,-0.0040903934,-0.0035367,-0.005128815,0.12551665,0.079666905,0.11104399,0.12344857,0.57428354,0.10723382,0.18863669,0.16871528,0.0945763,0.22388464,0.1443233,0.50367045,1994.6905909126835,2468.5989757620146,4384.03004113716,0.06643493041099359
0915,0915_Harbor Nights.mp3,[123.046875],-107.15447,63.99811,15.523815,14.7870455,8.827786,9.576823,0.39959732,7.055968,-0.4837197,7.3946195,-1.1905547,3.226668,-4.3311048,0.053816803,0.011512824,0.0016251587,0.0031962877,5.855955e-05,0.0019225139,0.00024532582,0.0002551131,-1.7022656e-05,0.00021668809,-0.0003842461,-0.000966349,-0.0025242022,0.32082292,0.27374107,0.5742413,0.2494112,0.38900825,0.22924459,0.34378734,0.51150566,0.32749036,0.5202419,0.2964934,0.43206966,3092.0892391237953,2934.309751354043,6693.834978079814,0.14239093312211656
0970,0970_Homebound(2).mp3,[89.10290948],-181.69315,92.032646,14.035683,17.529228,10.860299,-2.6664824,-5.682857,-2.9629104,-9.226616,2.9724307,-8.218561,-1.191584,-3.0834622,0.045408044,0.0134205865,-0.016451517,0.0021759083,0.0051311343,0.0053821094,0.004368442,0.0015335017,0.0026061882,0.00033312483,-0.0012221369,0.0007369877,-0.0003775692,0.123581074,0.39174277,0.3667646,0.10603906,0.1463331,0.096200675,0.42881972,0.10374504,0.18012653,0.20607707,0.11079054,0.3306707,2108.825113789343,2143.8034455360853,4316.513774311626,0.0905488175019425
1845,1845_Surrender(2).mp3,[86.1328125],-150.66414,85.4264,19.790874,20.503069,21.941874,4.998089,2.8015206,3.5354123,-0.45604658,7.2061267,-2.7751915,1.0306114,-8.938021,0.025656598,0.011930577,0.00576098,0.00581301,0.001492754,0.0032815393,0.0019216967,0.00051365566,0.00068380404,-0.00037769813,-0.00075470965,-2.132361e-05,-0.0016743109,0.10488322,0.28815496,0.0740039,0.13429677,0.2935128,0.076703064,0.21468829,0.08523052,0.24823996,0.28270078,0.114230596,0.44081876,2343.9235067104405,2669.4440205149576,5457.4978252628725,0.08357674111399513
1959,1959_Timeless Wait.mp3,[103.359375],-231.68877,115.59386,16.165104,11.459538,9.34689,-5.0872316,12.377348,-9.251382,-7.0263553,4.8241453,-14.037767,1.5849425,-3.9195793,0.0068296334,0.0067438055,0.009194295,0.0064198743,0.010457651,0.0068989308,-0.0006446111,0.00495781,0.004697814,-0.00166797,0.0032110799,-0.00014164735,0.00268412,0.29712173,0.15368804,0.22551659,0.12979086,0.34278348,0.21157902,0.214803,0.15945263,0.096173674,0.25154868,0.094875574,0.2573953,1622.9691155373953,2124.5903491226863,3007.605486085429,0.06756430382804009
1580,1580_Secure Love.mp3,[89.10290948],-94.80492,43.10968,2.5573988,14.705022,8.250171,8.3504,1.9056498,8.614744,1.1101434,10.081878,2.0991776,6.2624187,0.90013105,0.3210613,0.047168694,-0.010800657,0.00923198,-0.0063462458,0.007606662,-0.0026194237,0.0030906152,-0.0034589616,-0.0013800103,-0.0031819127,0.000823241,-0.00046783,0.6408302,0.32815847,0.3541405,0.26872358,0.25871897,0.3073788,0.37891662,0.5675902,0.39567882,0.31658518,0.2588721,0.2828613,3331.830024404805,2978.0479626274764,7076.822524848876,0.14042701065633434
1935,1935_Tidekeeper.mp3,[89.10290948],-175.60603,86.99938,38.15478,19.498264,18.613611,4.6568856,1.9188944,-0.103203334,-2.2130294,4.0909386,-6.146359,-0.89859474,-9.263814,0.06630074,0.010164008,0.007825423,0.006114628,0.0041953255,0.0037119226,0.0014698942,-0.0014016642,-0.0026092576,-0.00021207558,-0.0010171827,0.00078527903,-0.0035976293,0.34907535,0.10746727,0.4723319,0.100699976,0.28633323,0.10028548,0.19842178,0.4562506,0.14058484,0.23740242,0.11868108,0.31868243,2307.0349341792366,2807.906323167422,5629.770909199978,0.07511160434231658
1457,1457_Resonance(3).mp3,[86.1328125],-122.796196,64.81221,12.18662,17.136482,14.96596,4.9883265,4.0962543,6.545722,-0.78603387,11.096585,-2.1678257,6.8141775,-0.880506,0.03682935,-0.007386109,0.002395207,0.003767313,0.001309982,0.0062822076,0.0067483447,0.0039348286,-0.00040180358,0.00233804,-0.00062061806,-0.00078708795,-0.0025156727,0.44090602,0.21876721,0.36239934,0.3417585,0.27106395,0.30576766,0.24969393,0.42493752,0.30488947,0.21347114,0.38460514,0.20469181,2789.6068740771457,2705.783620937894,6083.824326983131,0.11042810441796205
1171,1171_Midnight Letters.mp3,[135.99917763],-208.96568,106.17961,16.770958,8.586338,7.383318,-3.6742961,5.2820163,-1.8028699,-9.60744,6.1890893,-4.997927,-0.3730503,-4.98882,0.01917701,-0.008632931,-0.0065490995,0.004375669,0.0055619827,0.002807654,0.0003907993,0.0007516098,0.0037318254,0.0012345143,-0.0035736773,0.0006189815,0.00043062854,0.14107217,0.13664982,0.47221342,0.10724921,0.28797594,0.249941,0.08435436,0.16864586,0.09956499,0.43684384,0.3256037,0.0985418,1862.961332870884,2320.178029881998,3809.161796278626,0.0706442330629771
0967,0967_Hollow Christmas.mp3,[80.74951172],-100.88783,55.612377,4.7703853,33.38324,18.924013,13.487349,7.1147985,10.31282,4.1477566,13.356357,-0.9664516,5.190314,-1.162455,0.1141088,-0.037249625,-0.008081935,-0.005569775,-0.00906658,-0.0050866804,-0.0037036268,-0.0041463412,-0.005325984,-0.0032934074,-0.0049603134,0.0016284434,-0.0044556824,0.78177094,0.22533485,0.21081495,0.21632007,0.21471862,0.2932537,0.22696504,0.60963076,0.1760765,0.13420133,0.16759697,0.23251045,2983.330994426586,2828.9521920200755,6405.688361846742,0.12590788599966066
1641,1641_Silent Notes.mp3,[129.19921875],-282.8632,144.49869,26.42691,-0.928724,8.761648,-6.896966,-4.4530053,-12.80202,-7.212066,-4.890721,-12.812012,-8.821229,-12.932506,0.06601237,0.03027293,-0.0060568764,-0.006657485,-0.0053839562,0.004432515,-0.0023139112,-0.009136508,-0.01128711,-0.008102053,-0.004418728,0.0037015886,0.008558791,0.23953758,0.062567174,0.45711654,0.22683448,0.0594211,0.13231944,0.13866414,0.44714397,0.06935668,0.24781154,0.3219206,0.061198555,1341.8651716065356,1606.7903495571852,2813.185708965976,0.05740158447492371
1466,1466_Restless Mind.mp3,[89.10290948],-196.61646,96.15699,37.66927,17.864443,21.501488,9.161148,4.935583,-0.57167196,-4.5202427,3.0005002,-5.4104753,-0.78965217,-7.424625,0.018798258,0.011649418,0.005732469,0.0040625166,0.0024838287,0.003915787,0.0040539857,0.00078507565,-0.0006928696,0.0017353696,0.001982695,0.0014325624,-0.00050192873,0.122802034,0.28536505,0.25849006,0.105638675,0.32496282,0.11039814,0.25940254,0.111210704,0.17777403,0.32447654,0.13299009,0.4278345,2074.616747144571,2559.4939391039284,4482.474947779654,0.07274415580533301
1460,1460_Resonance(6).mp3,[89.10290948],-180.72208,90.32757,21.314775,14.217522,11.51591,0.64821327,1.5137626,-0.038917877,-0.55322284,6.894629,-4.583734,-1.5730364,-9.597011,0.023802094,-0.00023002047,0.0019502386,0.0058597843,0.0040034195,0.0022377477,0.001817643,-0.0021664498,0.00013366956,-0.00024304232,-0.0025981911,-0.0014203963,-0.0005932792,0.19320844,0.24614862,0.09782346,0.41293484,0.0994952,0.29483032,0.09620058,0.2115004,0.44822058,0.103558585,0.21701252,0.0731706,2154.7064422152575,2569.446206989948,4871.065465305707,0.07514752174029841
0088,0088_Bailando.mp3,[99.38401442],-127.19639,54.244274,22.237604,17.985643,11.460639,3.787177,5.0073233,-2.433611,0.5890924,8.463049,-4.9374013,3.2791586,-3.08024,0.011769966,0.0057395725,-0.0017594555,0.0015158046,-3.5306988e-05,0.0031403308,-4.650117e-05,-0.001825843,-0.00072074326,-0.0007241865,-0.0008663719,-0.00080165034,0.002273051,0.28295255,0.26669347,0.49190143,0.23688512,0.3895898,0.33031678,0.2981394,0.43882912,0.40441382,0.6199995,0.3858292,0.27509773,3241.9203846929863,3080.1267935226165,7120.558461742119,0.13710004447100216
0023,0023_Alive.mp3,[129.19921875],-105.049644,60.57889,-1.8768463,20.811672,13.255942,7.029287,12.085577,4.3759727,6.719679,8.622514,-3.5436325,4.0029097,-2.2094827,0.0346099,-0.008848478,-0.0013112774,0.0028013466,-0.0014184534,-0.0002521108,0.0013034693,0.000670874,0.0030579409,0.0026438395,0.00044615087,0.0015024696,0.00030757423,0.23833375,0.39321184,0.36192176,0.33081847,0.53709203,0.3990284,0.5808714,0.54476905,0.59984577,0.6470553,0.34461483,0.36737397,2817.2461823323165,2759.7662645406886,6046.015345171507,0.11506775743776347
1831,1831_Street Harmony.mp3,[92.28515625],-167.23567,65.03552,16.671162,18.602083,9.843123,7.301314,1.676023,6.92423,-0.010151636,8.944526,0.4130005,3.5609636,-3.251614,0.04083297,0.0028887456,-0.0002032866,0.0010613458,-0.0021527552,-0.001213198,-0.0009812145,-0.0019607728,-0.0013628985,-0.0012306854,-0.001417203,-0.0017859968,-0.0015374455,0.24319263,0.23999347,0.19155969,0.2475685,0.45562422,0.27840972,0.45227084,0.25206628,0.22086565,0.2582675,0.27892882,0.4273768,2569.797536817478,2571.9897009649835,5398.778554566204,0.1065591542405227
1537,1537_Room 222.mp3,[103.359375],-163.50746,83.466484,9.834149,20.35787,20.223711,7.900667,4.745679,7.4718614,0.5528184,4.5028915,-3.392587,-0.31037062,-3.23219,0.010358713,0.011225297,-0.01024303,-0.0033425563,-0.0017993426,-0.0019897104,-0.00017160363,-0.0017446567,-0.0018072249,-0.0030911267,-0.0028543456,-0.001412666,-0.0005787451,0.21314058,0.19671236,0.35602716,0.29346424,0.5811018,0.23110287,0.25243238,0.29000294,0.16032907,0.19044499,0.17757222,0.4613489,2377.252379833324,2610.8948580820884,5324.710119542258,0.08645402593296429
0734,0734_Falling.mp3,[86.1328125],-275.89767,129.25752,30.870203,5.572844,11.067152,0.017584788,-2.0820556,-5.65437,-11.575532,-1.5712452,-10.792672,-3.8566287,-11.020159,0.012130691,-0.022045199,0.0046862643,0.0027838121,-0.004492795,-0.001486783,-0.0038159257,0.003881438,-0.0009501552,-0.0010803394,0.0010410073,-0.0033675064,-0.00035208018,0.2767975,0.14521708,0.11468918,0.5482809,0.06490016,0.19530822,0.05232955,0.24783051,0.321903,0.06030624,0.37244165,0.07023331,1141.266736629147,1506.2144954646285,1924.2211752379967,0.05346682987143533
0039,0039_Ancient Waters(1).mp3,[86.1328125],-144.12479,80.084145,26.221588,16.942457,15.099984,4.850268,1.5415337,1.0563595,-5.2661057,7.159764,-6.6758566,2.2533967,-5.5506306,0.09567709,0.028173313,0.0067952243,0.010977087,0.002603848,0.0026498456,-0.0012219091,-0.0024848185,-0.0038987368,-0.0028954288,-0.0012258779,0.0004501819,-0.0043747067,0.31746158,0.11078152,0.3238904,0.122838505,0.34043923,0.12008693,0.2762681,0.27955997,0.10905356,0.18698749,0.123668276,0.37528268,2530.652205501968,2804.9348621309887,5854.068428951465,0.0901488198715168
1000,1000_In-Between.mp3,[99.38401442],-238.08688,133.6492,39.5099,26.85147,19.77672,4.0895004,6.598579,0.5915838,-4.6734953,-4.070095,-7.583473,-5.26267,-13.546905,0.0060190293,0.004142478,-0.0018235194,2.3462304e-05,0.00091591774,0.0018970664,0.00064413674,-0.0032085604,0.00014356097,0.0033724045,0.0012060931,0.0016118609,0.0025517307,0.22938006,0.076964654,0.19059618,0.47003642,0.088212505,0.1750273,0.101421945,0.37739313,0.39065313,0.15832162,0.54051346,0.11058689,1333.0373777861164,1983.7802066247266,2566.1787614342684,0.03888751119928325
0543,0543_Elevate(1).mp3,[123.046875],-143.48087,86.98681,29.797817,17.85867,14.520579,8.775931,10.294687,3.1753552,6.4124303,9.012039,-0.3839389,0.6540572,-2.8884194,0.0155373495,-0.011368141,0.0037003232,-4.1246414e-05,-0.00014914485,0.0019405645,0.00014035506,0.00042197868,-0.002458435,8.6012275e-05,-0.0010345066,-0.0005651702,0.00045974553,0.38946638,0.24238123,0.42459893,0.17892961,0.18278702,0.16901185,0.216611,0.43133664,0.22304013,0.39840087,0.2672664,0.2011519,2421.1045096918624,2829.1626767978855,5834.966198322514,0.0708296814342579
0731,0731_Faithful Presence.mp3,[143.5546875],-164.56953,100.96364,22.918226,16.200457,9.616775,3.2156916,2.4825466,-0.44877726,-2.8619876,8.195897,-0.35449332,2.0179088,-2.8300445,0.0344033,0.023710644,0.0032167048,-8.4665415e-05,0.0019938245,-0.0009874727,-0.0023633465,-0.0009979518,-0.0006016714,-0.0014770881,-0.0012403255,-0.0026869292,-0.0021949152,0.06537647,0.12934424,0.44253862,0.08002503,0.16689087,0.082384974,0.30905437,0.3830265,0.103582755,0.36517733,0.08719102,0.25795773,2033.5182055509167,2378.1845198281753,4523.594590731036,0.07292731044938307
2015,2015_Unasked.mp3,[86.1328125],-136.56613,71.34132,15.234065,18.236849,16.09831,7.009368,1.9065329,0.053816117,-0.701386,6.026768,-1.9328899,4.341942,-4.344611,0.022541292,0.0069859396,-0.008641413,0.00612165,0.004067741,0.0016121179,0.004972009,0.0033328503,0.0034134332,-0.00056381826,-0.0006489699,8.031979e-05,0.00047350654,0.22394332,0.4075088,0.1435652,0.2526604,0.28867027,0.17467113,0.26831517,0.20478922,0.36048412,0.39892983,0.2622366,0.46507674,2602.592263411723,2564.9072254117136,5621.842480178394,0.11003475233316816
1456,1456_Resonance(2).mp3,[95.703125],-181.34282,87.711624,35.327164,13.344582,15.143752,4.696994,8.476384,1.444434,2.0123534,12.009935,-5.585135,2.8738673,-5.8007317,0.13717392,0.060636114,-0.042546693,-0.020495132,-0.015592805,-0.010021461,-0.0045318953,-0.009788472,-0.0016447813,-0.000703894,-0.0018554555,-0.00042873994,0.00081370835,0.28192842,0.102457486,0.23317994,0.11019139,0.43084657,0.09218287,0.24602395,0.23985878,0.09356947,0.15045945,0.109945446,0.35004878,2305.8802200492573,2821.7534463523657,5522.784598577401,0.07591001797566371
1746,1746_Static Call.mp3,[95.703125],-129.74985,63.26886,13.883046,23.849684,15.427702,5.2367744,9.248187,2.922404,6.572461,6.5659475,-0.38725865,4.6080694,-1.8727826,0.0043987953,0.004592272,-0.0027772647,0.0012807369,-0.0014678809,-0.00041354162,-0.0006780288,0.0025438704,-0.0039172918,-0.00018928907,-0.00057652936,-0.0026389284,-0.0007768606,0.20260383,0.35168806,0.74754345,0.35553125,0.24867699,0.2528356,0.25177607,0.33464637,0.27033526,0.43960267,0.29301992,0.16315831,2864.8141209691207,2801.077415785904,6274.489796297839,0.11474306556685888
1292,1292_Paperheart.mp3,[123.046875],-132.20293,98.02834,12.186381,19.766752,4.8589106,8.868253,-1.5418082,5.816864,-6.1815596,1.6018558,-6.6387534,-6.647186,-7.692608,0.027863858,0.0049180887,0.00041656115,0.0011606184,0.001107296,0.00022583798,-0.0020661766,-0.0009195434,-0.0014420487,-0.0024318425,-0.0020235674,-0.00071011356,-0.00075430557,0.57513696,0.09361497,0.092384465,0.092759885,0.20249167,0.72307515,0.14841342,0.2938623,0.1943694,0.2698164,0.45633554,0.14876989,2108.6212527579087,2521.2374899898427,4777.021509145454,0.0769378886433637
1191,1191_Missing Beat.mp3,[161.49902344],-206.99825,100.53664,41.803,23.81971,14.153311,-2.4980497,3.2048411,-7.234797,-2.2370644,3.2874389,-10.471498,-0.8138845,-8.139405,0.1408045,0.02840463,-0.039894335,-0.012662633,-0.010968807,-0.0023703487,-0.0020084982,-0.0057799253,-0.002176739,-0.00021666758,-0.0025339988,-0.0006376296,0.0019745373,0.36373535,0.09610234,0.3396746,0.10349576,0.32765314,0.21214204,0.09433116,0.28674266,0.09272628,0.30139148,0.073089674,0.20882371,1971.1632236162027,2478.517103178307,4520.356800854169,0.06582736296977376
0061,0061_Awakening(2).mp3,[172.265625],-159.41939,81.76867,11.906205,19.466223,12.383265,5.3879595,0.38616464,3.1582153,-5.4790792,5.123995,-7.410734,0.52149796,-5.608415,0.026417103,0.0022946068,-0.011818014,-0.0074950564,-0.0016361689,0.0019298624,0.0011857284,-0.0064095515,-0.001012714,0.0016392693,0.003130657,0.003154128,-0.0018543776,0.23701337,0.11822382,0.21292144,0.17606854,0.46638152,0.1944386,0.15659006,0.1500831,0.24803126,0.4564795,0.14433855,0.29795516,2299.222842909331,2488.3967236370027,4798.176072704251,0.09564040626479815
0995,0995_Hypnotized(3).mp3,[99.38401442],-166.94794,67.36523,38.494106,15.352075,19.582415,3.7480285,7.7872086,3.4496436,-2.6025286,5.6493793,-6.350577,-0.70624614,-7.812746,0.01419807,0.004934638,-0.0012594073,-0.0006774123,0.0010987306,0.00082530914,0.00012043845,-0.0014703533,-0.0009470919,-0.0011546523,-0.0009815234,0.00042513464,-1.8147053e-05,0.17071596,0.2372392,0.28491616,0.19448203,0.33279645,0.26477003,0.6152334,0.36028934,0.2688192,0.2960545,0.20055434,0.45047227,2890.0090529986705,3134.3755614615743,6902.623812382704,0.09467846104141973
1196,1196_Moment.mp3,[135.99917763],-195.10437,88.64127,32.63796,8.219364,7.8565536,-7.6173244,-0.9324117,-5.1260743,-7.306706,5.61518,-9.696611,1.1544708,-5.2566376,0.012989103,-0.0030629474,-0.0028112815,-0.0018927994,-0.0020940413,0.007479553,0.004131237,0.00011255289,0.0016467469,-0.0007934935,0.0020912904,0.001514223,0.0015214856,0.3837167,0.08590929,0.287171,0.19907196,0.07224826,0.2083771,0.096974306,0.36707097,0.22802478,0.08150001,0.17375696,0.095492795,2359.845020996367,2565.0023290260224,5173.251524825408,0.08613252663836177
0259,0259_Changing Plans.mp3,[86.1328125],-206.55081,105.93393,35.93999,13.151601,17.337973,4.6409707,1.1997979,-0.24267264,-3.3117378,6.4205003,-5.525696,1.7611092,-7.4302597,0.06238194,0.046838544,-0.0026754916,-0.001466942,0.00095435785,-0.0042282576,-0.0017979329,-0.0040839883,-0.005262862,-0.00074300653,0.00053276395,0.0025774322,0.001151429,0.1015773,0.22660244,0.3359863,0.07798762,0.24332614,0.093835615,0.4104546,0.22928792,0.08477386,0.20521335,0.08438908,0.28785762,1842.5154836269355,2267.8151196659883,4195.664649756472,0.06451734636282024
1114,1114_Machine..mp3,[123.046875],-166.18752,84.591644,28.951616,27.73488,20.131737,15.522004,6.8628473,6.920906,1.6434599,7.7724233,1.5943809,3.6415982,-2.7082694,0.002068021,8.498972e-05,-0.0004802032,0.0023310548,0.0036230432,0.0005922979,0.0022133507,0.00086342636,0.00052665366,0.0012486182,0.0016698829,0.0016535921,0.00094021,0.29836124,0.25104645,0.29819357,0.36011082,0.8223766,0.28281772,0.2539374,0.23037064,0.18460687,0.18245621,0.18901935,0.371824,2230.2225813198424,2537.5646185909977,5032.2141828905515,0.06521574166797571
1681,1681_Sola.mp3,[129.19921875],-164.66177,74.84575,-2.9991868,12.825863,4.752786,-4.0538898,1.5067152,-9.272844,-5.5154037,-0.48418653,-6.462039,-0.05431665,-7.6295533,0.015240203,0.00032613898,-0.0007909298,0.0042990814,-0.002614919,0.0022068478,0.001738966,-0.001392327,-0.00015389793,-0.002310305,0.000347312,-0.0017818785,-0.0030081368,0.24962844,0.26472613,0.53276676,0.18831187,0.2771873,0.3035242,0.19806494,0.28177688,0.34967497,0.6486191,0.397204,0.24817762,2449.3615831376237,2485.0425563751137,5007.343146044928,0.10472119766059645
0683,0683_Ethereal.mp3,[151.99908088],-175.13405,94.063736,7.9089885,36.003315,25.747,6.0757017,4.1213,1.2433473,4.444609,7.6981335,-1.162711,2.3906686,-5.346609,0.029206816,0.017110175,0.006602648,0.0054350635,0.002998539,0.004440831,0.002533582,0.0009069868,-0.0011080255,-0.0022229673,-0.0017953642,-0.0017604318,-0.0020255435,0.27352265,0.31357676,0.10029646,0.23210008,0.098384105,0.3462605,0.10307118,0.20637365,0.4635351,0.11016105,0.10740952,0.054437082,1946.3421106417113,2201.921029267617,4328.138256916598,0.061531295377944155
1654,1654_Silk & Spice.mp3,[143.5546875],-154.8048,67.17555,12.281372,18.886375,8.811409,4.754245,4.664213,3.243248,2.7432413,7.0679173,-1.5719451,2.866192,-1.0413269,0.046694357,-0.004051862,-0.0044696475,-0.001710207,3.77215e-05,-0.00054341945,-0.00038248333,-0.0015534342,-0.002329069,-0.0014538396,0.001037628,0.0020276578,0.002368205,0.23307647,0.22604385,0.7098064,0.21694402,0.19286495,0.20178427,0.17707585,0.26286337,0.15274224,0.27688923,0.17039594,0.10606575,2838.7538042770866,2755.582109923101,6022.432713179098,0.11483904511585179
